,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,unregistered,registered,score,sum_click
258,AAA,2013J,444677,M,London Region,HE Qualification,30-40%,0-35,0,60,N,0,0,0,1241
259,AAA,2013J,470588,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,1,1,0,842
260,AAA,2013J,470588,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,1,1,0,842
261,AAA,2014J,470588,M,South East Region,HE Qualification,90-100%,35-55,1,60,N,1,1,0,842
262,AAA,2014J,470588,M,South East Region,HE Qualification,90-100%,35-55,1,60,N,1,1,0,842
263,AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,2832
264,AAA,2013J,495284,M,South East Region,HE Qualification,80-90%,0-35,0,120,N,0,0,0,901
265,AAA,2013J,498857,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,0,0,0,998
266,AAA,2013J,508818,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,0,0,0,1129
267,AAA,2013J,512460,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,0,0,0,521
268,AAA,2013J,544103,M,North Western Region,HE Qualification,40-50%,0-35,0,120,N,0,0,0,2328
269,AAA,2013J,550383,M,South East Region,HE Qualification,60-70%,0-35,0,60,N,0,0,0,910
270,AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,0,0,0,224
271,AAA,2013J,568601,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,1,1,0,488
272,AAA,2013J,572652,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,0,0,0,780
273,AAA,2013J,580389,M,Ireland,HE Qualification,90-100%,0-35,0,120,N,0,0,0,1271
274,AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,0,0,1,194
275,AAA,2013J,588775,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,0,0,0,7067
276,AAA,2013J,591774,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,0,0,0,605
277,AAA,2013J,603861,M,North Region,HE Qualification,,55<=,0,60,N,1,1,0,1105
278,AAA,2013J,603861,M,North Region,HE Qualification,,55<=,0,60,N,1,1,0,1105
279,AAA,2014J,603861,M,North Region,HE Qualification,,55<=,1,60,N,1,1,0,1105
280,AAA,2014J,603861,M,North Region,HE Qualification,,55<=,1,60,N,1,1,0,1105
281,AAA,2013J,606143,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,0,0,0,406
282,AAA,2013J,704156,M,South Region,HE Qualification,90-100%,55<=,0,120,N,0,0,0,3064
283,AAA,2013J,705379,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,N,0,0,0,5680
284,AAA,2013J,721259,F,South Region,Lower Than A Level,50-60%,55<=,0,120,N,1,1,0,4108
285,AAA,2013J,721259,F,South Region,Lower Than A Level,50-60%,55<=,0,120,N,1,1,0,4108
286,AAA,2014J,721259,F,South Region,Lower Than A Level,50-60%,55<=,1,60,N,1,1,0,4108
287,AAA,2014J,721259,F,South Region,Lower Than A Level,50-60%,55<=,1,60,N,1,1,0,4108
288,AAA,2013J,749412,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,0,0,0,4007
289,AAA,2013J,760729,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,N,0,0,0,7288
290,AAA,2013J,905042,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,0,0,0,3004
291,AAA,2013J,949618,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,0,0,0,1357
292,AAA,2013J,958987,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,0,0,0,1216
293,AAA,2013J,968578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,0,0,0,870
294,AAA,2013J,969076,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,N,1,1,1,1980
295,AAA,2013J,971027,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,0,0,0,3098
296,AAA,2013J,978739,M,South Region,HE Qualification,90-100%,35-55,0,60,N,0,0,0,5988
297,AAA,2013J,1035023,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,0,0,0,1896
298,AAA,2013J,1105478,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,0,0,0,1695
299,AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,1,1,0,1732
300,AAA,2013J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,0,0,0,1732
301,AAA,2014J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,N,1,1,0,1732
302,AAA,2014J,1352868,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,60,N,0,0,0,1732
303,AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,0,0,1,240
304,AAA,2013J,1402638,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,0,0,0,910
305,AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,0,0,0,1907
306,AAA,2013J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,1,0,1173
307,AAA,2013J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,1,0,1173
308,AAA,2014J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,N,1,1,0,1173
309,AAA,2014J,1456619,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,N,1,1,0,1173
310,AAA,2013J,1465690,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,0,0,0,3460
311,AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,0,0,0,1462
312,AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,0,0,0,1462
313,AAA,2014J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,1,60,Y,0,0,0,1462
314,AAA,2014J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,1,60,Y,0,0,0,1462
315,AAA,2013J,1488959,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,0,0,0,3493
316,AAA,2013J,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,0,0,0,4202
317,AAA,2013J,1618738,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,0,0,0,723
318,AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,0,0,0,998
319,AAA,2013J,1626710,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,0,0,0,6025
320,AAA,2013J,1640609,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,0,0,0,5061
321,AAA,2013J,1686521,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,1,1,0,643
322,AAA,2013J,1729319,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,0,0,0,2756
323,AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,0,0,0,1759
324,AAA,2013J,1758449,M,South Region,Lower Than A Level,30-40%,35-55,0,75,N,1,1,0,2756
325,AAA,2013J,1765788,M,South East Region,HE Qualification,70-80%,55<=,0,60,N,0,0,0,7057
326,AAA,2013J,1801229,M,Ireland,HE Qualification,,35-55,0,60,N,0,0,0,1443
327,AAA,2013J,1801641,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,0,0,0,459
328,AAA,2013J,1847830,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,0,0,0,6518
329,AAA,2013J,1860318,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,Y,0,0,0,5975
330,AAA,2013J,1889511,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,N,0,0,0,1754
331,AAA,2013J,1889577,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,Y,0,0,0,931
332,AAA,2013J,1894188,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,0,0,4294
333,AAA,2013J,1938355,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,0,0,0,1992
334,AAA,2013J,1942396,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,Y,0,0,0,470
335,AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,1,1,0,14759
336,AAA,2013J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,0,0,0,14759
337,AAA,2014J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,N,1,1,0,14759
338,AAA,2014J,1970390,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,120,N,0,0,0,14759
339,AAA,2013J,1976139,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,N,0,0,0,1216
340,AAA,2013J,2011876,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,0,0,0,1401
341,AAA,2013J,2012966,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,N,0,0,0,519
342,AAA,2013J,2051699,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,0,0,0,1734
343,AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,2386
344,AAA,2013J,2065691,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,Y,1,1,1,1430
345,AAA,2013J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,1,1,0,1022
346,AAA,2013J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,0,0,0,1022
347,AAA,2014J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,1,60,N,1,1,0,1022
348,AAA,2014J,2073016,F,London Region,Lower Than A Level,30-40%,35-55,1,60,N,0,0,0,1022
349,AAA,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,0,0,0,1146
350,AAA,2013J,2083877,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,0,0,0,685
351,AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,0,0,0,1967
352,AAA,2013J,2104505,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,0,0,0,701
353,AAA,2013J,2122180,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,0,0,0,4712
354,AAA,2013J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,1,1,0,2388
355,AAA,2013J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,0,0,0,2388
356,AAA,2014J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,N,1,1,0,2388
357,AAA,2014J,2139353,M,London Region,A Level or Equivalent,50-60%,35-55,1,60,N,0,0,0,2388
358,AAA,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,0,0,0,1888
359,AAA,2013J,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,0,0,0,2385
360,AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,0,0,3385
361,AAA,2013J,2155014,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,0,0,0,1454
362,AAA,2013J,2164705,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,0,0,0,231
363,AAA,2013J,2171627,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,0,0,0,1346
364,AAA,2013J,2182846,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,0,0,0,4214
365,AAA,2013J,2194100,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,0,0,0,1401
366,AAA,2013J,2197016,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,0,0,0,1455
367,AAA,2013J,2208424,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,1080
368,AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,0,0,0,3236
369,AAA,2013J,2255601,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,N,1,1,1,2543
370,AAA,2013J,2268379,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,1685
371,AAA,2013J,2278464,M,South Region,Lower Than A Level,30-40%,35-55,0,60,N,0,0,1,307
372,AAA,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,0,0,0,303
373,AAA,2013J,2312620,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,N,1,1,1,1129
374,AAA,2013J,2318055,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,1,1,0,1726
375,AAA,2013J,2318055,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,N,0,0,0,1726
376,AAA,2014J,2318055,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,N,1,1,0,1726
377,AAA,2014J,2318055,M,Wales,A Level or Equivalent,90-100%,35-55,1,60,N,0,0,0,1726
378,AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,0,0,0,565
379,AAA,2013J,2339528,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,0,0,0,593
380,AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,0,0,0,1814
381,AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,1,445
382,AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,0,0,0,1588
383,AAA,2013J,2358969,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,1,1,0,2106
384,AAA,2013J,2358969,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,0,0,0,2106
385,AAA,2014J,2358969,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,1,1,0,2106
386,AAA,2014J,2358969,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,0,0,0,2106
387,AAA,2013J,2364471,F,Scotland,HE Qualification,90-100%,0-35,0,60,Y,0,0,0,7182
388,AAA,2013J,2367155,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,0,0,0,2148
389,AAA,2013J,2369266,F,London Region,Lower Than A Level,70-80%,35-55,0,60,N,0,0,0,2146
390,AAA,2013J,2376496,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,0,0,0,749
391,AAA,2013J,2391984,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,1,0,818
392,AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,0,0,0,574
393,AAA,2013J,2411778,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,1,1,0,1497
394,AAA,2013J,2412002,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,0,0,0,3344
395,AAA,2013J,2412967,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,0,0,0,2458
396,AAA,2013J,2429854,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,1,1,0,953
397,AAA,2013J,2429854,M,London Region,A Level or Equivalent,10-20,35-55,0,120,Y,0,0,0,953
398,AAA,2014J,2429854,M,London Region,A Level or Equivalent,10-20,35-55,1,60,Y,1,1,0,953
399,AAA,2014J,2429854,M,London Region,A Level or Equivalent,10-20,35-55,1,60,Y,0,0,0,953
400,AAA,2013J,2437837,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,0,0,2684
401,AAA,2013J,2449878,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,0,0,0,622
402,AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,0,0,1,183
403,AAA,2013J,2457256,M,South Region,Lower Than A Level,80-90%,35-55,0,180,N,0,0,0,1611
404,AAA,2013J,2458355,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,0,0,0,4187
405,AAA,2013J,2460080,M,Scotland,HE Qualification,90-100%,55<=,0,60,N,0,0,0,3424
406,AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,0,0,0,967
407,AAA,2013J,2469673,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,0,0,1,523
408,AAA,2013J,2470694,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,1,1,0,3115
409,AAA,2013J,2470694,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,0,0,0,3115
410,AAA,2014J,2470694,F,Scotland,HE Qualification,50-60%,55<=,1,60,N,1,1,0,3115
411,AAA,2014J,2470694,F,Scotland,HE Qualification,50-60%,55<=,1,60,N,0,0,0,3115
412,AAA,2013J,2479954,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,0,0,323
413,AAA,2013J,2481901,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,0,0,0,1949
414,AAA,2013J,2482700,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,0,0,0,1616
415,AAA,2013J,2486127,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,0,0,0,1690
416,AAA,2013J,2498700,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,0,0,0,2864
417,AAA,2013J,2516503,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,0,0,0,3070
418,AAA,2013J,2518069,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,0,0,0,1617
419,AAA,2013J,2521459,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,0,0,0,1078
420,AAA,2013J,2523736,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,0,0,0,470
421,AAA,2013J,2529279,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,0,0,0,1189
422,AAA,2013J,2532302,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,0,0,1216
423,AAA,2013J,2536991,M,South Region,HE Qualification,90-100%,55<=,0,60,N,0,0,0,1080
424,AAA,2013J,2550279,F,North Region,HE Qualification,,35-55,0,60,N,0,0,0,2809
425,AAA,2013J,2551220,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,0,0,0,1327
426,AAA,2013J,2552472,F,South Region,HE Qualification,80-90%,35-55,0,120,N,1,1,0,519
427,AAA,2013J,2555340,F,South Region,HE Qualification,90-100%,35-55,0,60,N,0,0,0,4441
428,AAA,2013J,2557283,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,0,0,0,7262
429,AAA,2013J,2559575,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,0,650
430,AAA,2013J,2562034,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,0,0,0,248
431,AAA,2013J,2566163,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,0,0,1591
432,AAA,2013J,2566592,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,0,0,0,1359
433,AAA,2013J,2569324,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,1,0,493
434,AAA,2013J,2569324,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,0,0,0,493
435,AAA,2014J,2569324,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,N,1,1,0,493
436,AAA,2014J,2569324,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,N,0,0,0,493
437,AAA,2013J,2574528,M,Ireland,HE Qualification,,35-55,0,60,N,0,0,0,988
438,AAA,2013J,2574583,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,0,0,0,1890
439,AAA,2013J,2576122,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,1,1,0,261
440,AAA,2013J,2576122,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,0,0,0,261
441,AAA,2014J,2576122,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,60,N,1,1,0,261
442,AAA,2014J,2576122,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,60,N,0,0,0,261
443,AAA,2013J,2578995,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,0,0,0,1326
444,AAA,2013J,2586560,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,0,0,0,2905
445,AAA,2013J,2594139,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,1868
446,AAA,2013J,2598871,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,0,0,0,2049
447,AAA,2013J,2599352,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,0,0,0,1160
448,AAA,2013J,2600688,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,0,0,582
449,AAA,2013J,2606098,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,0,0,0,491
450,AAA,2013J,2613116,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,0,0,0,1181
451,AAA,2013J,2617002,F,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,0,0,1473
452,AAA,2013J,2639449,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,0,0,0,797
453,AAA,2013J,2639540,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,0,0,0,1964
454,AAA,2013J,2639641,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,0,0,0,2042
455,AAA,2013J,2641155,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,0,0,0,4109
456,AAA,2013J,2643002,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,0,0,1,2434
457,AAA,2013J,2645733,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,0,0,0,1596
458,AAA,2013J,2649826,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,0,0,0,5974
459,AAA,2013J,2650282,M,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,0,0,0,641
460,AAA,2013J,2664024,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,0,0,0,808
461,AAA,2013J,2666246,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,0,0,0,612
462,AAA,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,0,0,1,280
463,AAA,2013J,2671132,M,London Region,HE Qualification,20-30%,55<=,0,60,N,0,0,0,3720
464,AAA,2013J,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,0,0,1,309
465,AAA,2013J,2678643,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,0,0,0,2287
466,AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,0,2815
467,AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,289
468,AAA,2013J,2689958,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,0,0,0,3929
469,AAA,2013J,2691206,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,0,0,2297
470,AAA,2013J,2691244,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,0,0,0,472
471,AAA,2013J,2694424,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,0,0,0,4218
472,AAA,2013J,2698257,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,0,0,0,758
473,AAA,2014J,6516,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,0,0,0,2791
474,AAA,2014J,24734,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,0,0,1,499
475,AAA,2014J,26192,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,0,0,0,2223
476,AAA,2014J,28061,M,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,0,0,0,1590
477,AAA,2014J,31600,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,0,0,429
478,AAA,2014J,46844,M,North Region,HE Qualification,30-40%,35-55,0,60,N,0,0,0,340
479,AAA,2014J,52765,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,0,0,0,4938
480,AAA,2014J,55104,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,0,0,0,1480
481,AAA,2014J,58071,M,East Anglian Region,HE Qualification,90-100%,55<=,0,60,N,0,0,0,3648
482,AAA,2014J,58316,F,Wales,A Level or Equivalent,70-80%,0-35,0,120,N,0,0,0,1295
483,AAA,2014J,62487,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,0,0,0,683
484,AAA,2014J,63165,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,0,0,0,912
485,AAA,2014J,70011,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,0,0,0,6396
486,AAA,2014J,75255,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,0,0,0,950
487,AAA,2014J,79403,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,1,1,0,1782
488,AAA,2014J,85092,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,0,0,0,665
489,AAA,2014J,85144,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,0,0,0,656
490,AAA,2014J,85302,M,London Region,Lower Than A Level,80-90%,35-55,0,60,N,0,0,0,2280
491,AAA,2014J,87431,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,1,1,0,802
492,AAA,2014J,95755,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,1,1,1,381
